Event	ID	Name			Wwise Object Path	Notes
	43599987	Play_Ui_button			\Default Work Unit\UI Events\Play_Ui_button	
	72283163	Play_coinsound_for_money			\Default Work Unit\händler\Play_coinsound_for_money	
	251756331	Play___door_open__close			\Default Work Unit\Gameplay\Play___door_open__close	
	314014867	Play_Main_Charakter__heavy_breathing			\Default Work Unit\Maincharaczor\Play_Main_Charakter__heavy_breathing	
	360526586	Play_Ui_letter_open			\Default Work Unit\UI Events\Play_Ui_letter_open	
	392743550	Play__quest_finished			\Default Work Unit\händler\Play__quest_finished	
	471615608	Play__fire_			\Default Work Unit\Gameplay\Play__fire_	
	482045456	Play_Ui_item_use_potion			\Default Work Unit\UI Events\Play_Ui_item_use_potion	
	735996042	Play_Ui_quest_accept			\Default Work Unit\UI Events\Play_Ui_quest_accept	
	779013463	Play_Page_Turn_Container			\Default Work Unit\UI Events\Play_Page_Turn_Container	
	827396052	Play_Ui_item_drop_glas			\Default Work Unit\UI Events\Play_Ui_item_drop_glas	
	1046906731	Play_Ui_item_use_recipe			\Default Work Unit\UI Events\Play_Ui_item_use_recipe	
	1083042653	Play_damage_take			\Default Work Unit\Maincharaczor\Play_damage_take	
	1172822028	Play_death			\Default Work Unit\Combat\worm\Play_death	
	1198172706	Play_Ui_item_delete_bin			\Default Work Unit\UI Events\Play_Ui_item_delete_bin	
	1435386480	Play_Ui_item_delete			\Default Work Unit\UI Events\Play_Ui_item_delete	
	1519321238	Play_attack			\Default Work Unit\Combat\worm\Play_attack	
	1589278981	Play_Walk			\Default Work Unit\Combat\worm\Play_Walk	
	1719456260	Play_Ui_inventory_close			\Default Work Unit\UI Events\Play_Ui_inventory_close	
	2251135697	Play_Ui_move_cursor			\Default Work Unit\UI Events\Play_Ui_move_cursor	
	2560700912	Play_chest_open			\Default Work Unit\Gameplay\Play_chest_open	
	2824767826	Play_buy			\Default Work Unit\händler\Play_buy	
	2875132479	Play__dagegen_rennen			\Default Work Unit\Gameplay\Play__dagegen_rennen	
	2926639448	Play_chest_closed			\Default Work Unit\Gameplay\Play_chest_closed	
	2934036990	Play_Teston_UI			\Default Work Unit\Testtöne\Play_Teston_UI	
	2958348949	Play__moral_decrease			\Default Work Unit\händler\Play__moral_decrease	
	2963481348	Play_Ui_quest_decline			\Default Work Unit\UI Events\Play_Ui_quest_decline	
	3098359485	Play__moral_increase			\Default Work Unit\händler\Play__moral_increase	
	3116151072	Play_Worm_Idle			\Default Work Unit\Combat\worm\Play_Worm_Idle	
	3244236260	Play___wake_up			\Default Work Unit\Gameplay\Play___wake_up	
	3331271074	Play_Ui_item_inventory_click			\Default Work Unit\UI Events\Play_Ui_item_inventory_click	
	3514747546	Play__door_shaking_			\Default Work Unit\Gameplay\Play__door_shaking_	
	3539876443	Play_Ui_item_drop_mushroom			\Default Work Unit\UI Events\Play_Ui_item_drop_mushroom	
	3582769408	Play_Ui_inventory_open			\Default Work Unit\UI Events\Play_Ui_inventory_open	
	3639311590	Play___go_to_sleep			\Default Work Unit\Gameplay\Play___go_to_sleep	
	3693022033	Play_Ui_item_use_eat			\Default Work Unit\UI Events\Play_Ui_item_use_eat	
	3693294549	Play_Ui_item_collect			\Default Work Unit\UI Events\Play_Ui_item_collect	
	3707028679	Play_Ui_item_inventory_move_instant			\Default Work Unit\UI Events\Play_Ui_item_inventory_move_instant	
	3854155799	Play_footsteps			\Default Work Unit\Maincharaczor\Play_footsteps	
	4044256362	Play_sell			\Default Work Unit\händler\Play_sell	
	4089233097	Play_Ui_item_inventory_drop			\Default Work Unit\UI Events\Play_Ui_item_inventory_drop	

Switch Group	ID	Name			Wwise Object Path	Notes
	2385628198	footsteps			\Default Work Unit\footsteps	

Switch	ID	Name	Switch Group			Notes
	906520814	gras	footsteps			
	1216965916	stone	footsteps			
	2058049674	wood	footsteps			
	2185786256	gravel	footsteps			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	7608869	Main Charakter  footsteps gravel-1	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Main Charakter  footsteps gravel-1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main Charactor\footsteps\gravel\Main Charakter  footsteps gravel-1		192096
	12299255	Combat  worm idle-1	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Combat  worm idle-1_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\worm\Worm Idle\Combat  worm idle-1		288096
	14589801	Ui item drop glas	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Ui item drop glas_7BA95949.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI SFX\Ui item drop glas		139964
	33963550	Ui letter open	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Ui letter open_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI SFX\Ui letter open		355296
	43027650	Main Charakter  footsteps wood	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Main Charakter  footsteps wood_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main Charactor\footsteps\wood\Main Charakter  footsteps wood		192096
	44029583	Main Charakter  footsteps gravel-4	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Main Charakter  footsteps gravel-4_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main Charactor\footsteps\gravel\Main Charakter  footsteps gravel-4		192096
	98954012	Ui quest accept	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Ui quest accept_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\UI SFX\Ui quest accept		187296
	127178024	Main Charakter  footsteps wood-3	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Main Charakter  footsteps wood-3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main Charactor\footsteps\wood\Main Charakter  footsteps wood-3		192096
	132820239	Main Charakter  damage take	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\Main Charakter  damage take_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Main Charactor\damage take\Main Charakter  damage take		264096
	135775179	  sell-2	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\  sell-2_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Händler\sell\  sell-2		72096
	157319039	buy-3	Z:\Volumes\Simon SSD\Simon SSD \SAE\4-5\02 Kleines Projekt Konzept \Witchcraft Game \Wwise\witchcraft_WwiseProject\.cache\Mac\SFX\  buy-3_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Händler\buy\buy-3		48096
